ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
2669,60,35,113,94507,1,0.9,1,406,0,0,0,1,0
1191,39,15,168,93117,2,8.0,1,152,0,1,0,0,0
4632,32,8,142,90095,4,6.2,2,120,1,0,1,1,1
2602,50,24,32,90277,1,1.4,3,167,0,0,0,0,0
1126,37,13,172,95003,2,6.5,1,0,0,0,0,0,0
1242,64,38,39,92120,1,0.5,3,0,0,1,1,1,1
4607,44,20,199,94607,2,6.666666666666667,1,0,0,0,0,1,0
4131,56,30,75,91910,1,1.9,2,125,0,0,0,1,0
3443,43,18,30,93940,1,0.5,3,0,0,0,0,1,0
999,52,27,94,93106,1,2.8,2,333,0,0,0,1,0
3387,35,10,142,94061,4,0.8,3,0,1,0,0,0,0
2685,30,5,98,92028,4,1.8,3,129,0,1,1,1,1
1578,34,8,65,92093,1,3.0,1,227,1,0,0,1,0
4791,35,11,101,94143,3,3.8,3,150,1,0,0,1,0
1827,59,33,35,91105,1,0.2,1,171,0,0,0,0,0
3293,25,-1,13,95616,4,0.4,1,0,0,1,0,0,0
4990,24,0,38,93555,1,1.0,3,0,0,0,0,1,0
3537,50,24,112,94005,1,0.3,1,229,0,0,0,0,0
441,64,39,59,92626,2,1.5,1,139,0,0,0,1,0
4952,53,27,65,92124,1,2.2,3,0,0,0,0,1,1
1101,42,16,13,91711,1,0.2,1,0,0,0,0,1,0
4011,44,19,40,94618,4,1.9,3,84,0,0,0,0,0
3059,30,4,113,90064,2,0.2,1,0,0,0,0,1,0
650,25,-1,82,92677,4,2.1,3,0,0,0,0,1,0
1547,33,9,105,95136,1,4.0,1,0,0,0,0,1,0
4757,30,4,78,92677,4,2.2,2,236,0,1,0,0,0
3561,31,5,65,94591,4,2.2,2,126,0,0,0,1,0
3887,67,43,79,95616,4,1.7,2,215,0,0,1,1,1
3742,53,29,51,92152,2,3.2,3,0,0,0,0,1,0
631,32,7,35,96651,3,1.3,1,108,0,0,0,0,1
673,51,27,23,96651,1,0.2,1,0,0,0,0,1,0
1250,51,27,80,90032,1,2.6,2,0,0,0,0,1,1
483,56,32,173,94022,1,4.6,2,88,1,0,1,1,0
1585,46,20,25,93401,4,0.6,3,125,0,0,0,0,0
3075,39,15,31,95039,1,1.4,3,88,0,0,0,1,1
4628,27,1,134,93106,1,1.7,2,307,1,0,0,1,0
3039,34,8,39,92124,4,0.2,1,115,0,0,0,1,0
1463,47,21,15,95207,4,0.6,3,77,0,0,0,1,0
3930,37,13,33,91773,4,0.4,2,0,0,0,0,0,0
3622,53,27,81,91730,3,1.7,2,193,0,0,0,1,0
2579,45,21,164,90638,1,5.0,1,0,0,0,0,0,1
3802,34,8,20,95616,2,0.3,1,106,0,0,0,1,1
50,40,16,49,92373,1,1.8,1,0,0,0,0,0,1
4290,54,28,95,90254,1,1.9,2,0,0,0,0,1,0
3345,43,19,110,90639,1,3.4,1,0,0,0,0,0,1
859,45,19,19,94720,3,0.5,2,0,0,0,0,1,0
1073,54,24,75,90089,2,4.5,3,0,0,0,0,0,0
720,61,35,110,92521,3,4.4,1,0,0,1,0,1,0
3718,61,37,73,94550,3,2.0,3,285,0,0,0,0,0
2632,47,20,62,92521,1,2.6666666666666665,2,0,0,0,0,1,0
4874,59,35,165,94309,2,6.0,1,0,0,0,0,1,0
1661,37,11,34,95747,3,0.9,1,0,0,0,0,1,0
1657,40,15,175,92646,2,3.3,1,0,0,0,0,1,0
2426,54,30,78,92507,4,1.6,2,0,0,0,0,1,1
3525,58,33,15,94583,4,0.9,2,0,0,0,0,0,0
4230,54,24,83,94596,1,3.0,3,0,0,0,0,0,0
4975,59,33,64,92867,4,1.7,2,0,0,0,0,0,1
3310,52,27,43,94611,4,0.2,2,0,0,0,0,1,0
4477,58,32,40,95833,2,0.3,1,0,0,0,0,0,0
3306,39,13,78,95616,1,2.8,3,0,0,0,0,0,0
4752,41,17,154,92697,1,1.7,1,0,0,0,0,0,1
4127,58,33,23,90095,3,1.3,2,131,0,0,0,0,0
2607,46,22,73,92648,2,1.7,1,216,0,0,0,1,0
1386,57,31,82,95032,2,2.0,1,83,0,0,0,0,1
3836,33,9,131,90065,3,2.2,3,0,1,1,0,0,0
1400,40,16,69,92009,4,2.4,1,0,0,0,0,1,0
1196,32,7,123,92407,2,2.9,2,0,1,0,0,1,0
1409,40,14,129,90089,1,5.9,3,0,1,0,0,1,0
3825,23,-1,12,95064,4,1.0,1,0,0,1,0,0,1
1799,44,20,185,94086,3,2.7,1,0,1,0,0,1,0
1476,44,19,78,92064,2,3.8,3,268,0,0,0,0,0
4966,29,5,33,94709,1,1.8,2,78,0,0,0,1,0
36,48,24,81,92647,3,0.7,1,0,0,0,0,0,0
3542,45,20,144,92106,4,5.4,1,210,1,0,0,1,0
2346,65,40,89,90291,1,4.1,1,299,1,0,1,1,0
4679,33,7,115,93305,1,2.7,2,283,0,0,0,1,0
2360,36,12,123,95060,2,5.6,2,0,1,0,1,1,1
2207,33,7,48,92831,4,2.2,2,207,0,0,0,0,0
3768,40,16,83,95819,4,2.6666666666666665,1,0,0,0,0,1,1
1287,29,3,50,94010,3,1.1,2,0,0,0,0,0,1
350,26,2,60,93407,2,3.0,1,132,1,0,0,0,0
2138,65,40,83,92354,4,0.1,2,247,0,0,0,1,0
2692,61,36,119,95064,2,5.4,2,0,1,0,0,1,0
4561,43,18,13,94709,2,0.1,2,0,0,0,1,1,1
3968,40,15,22,94306,1,0.6,3,0,0,0,0,1,0
1682,32,8,141,90005,2,4.333333333333333,1,0,0,0,0,0,0
4835,49,23,70,94305,1,0.3,1,217,0,0,0,0,0
1444,36,12,25,95051,4,1.0,1,0,0,0,0,1,0
3244,52,26,31,92054,4,1.5,3,0,0,0,0,1,0
1672,34,9,20,92648,4,1.1,3,0,0,0,0,1,0
3837,45,19,31,95616,3,0.5,2,0,0,0,0,1,1
1180,36,11,98,90291,3,1.2,3,0,0,1,0,0,1
2799,58,33,28,94720,1,0.3,3,0,0,0,0,1,0
1693,58,32,32,93014,3,1.4,1,0,0,0,0,1,0
3957,62,37,45,90033,3,0.5,2,200,0,0,0,1,1
373,56,30,44,93105,4,0.7,2,174,0,0,0,1,0
3611,32,6,93,90029,3,1.6,1,79,0,0,0,1,0
1917,57,32,64,95138,3,1.6,3,0,0,0,0,1,0
1358,55,29,53,95134,1,1.4,1,0,0,0,0,0,0
1826,56,32,161,94720,1,5.8,3,0,1,1,0,0,0
787,45,21,42,94305,2,2.5,1,0,0,1,0,1,0
470,48,23,10,94609,2,0.7,3,0,0,0,0,1,1
141,51,25,31,90245,2,0.4,3,161,0,0,0,1,1
789,58,34,10,92521,4,0.7,1,0,0,0,0,0,0
324,59,34,99,90034,1,4.4,1,0,1,0,0,0,0
51,32,8,8,92093,4,0.7,2,0,0,1,0,1,0
715,50,23,98,92068,3,2.0,2,0,0,0,0,0,0
4890,58,28,58,90073,3,2.0,3,0,0,0,0,1,0
2841,41,15,95,91101,3,0.1,1,240,0,1,0,0,0
2447,25,1,70,93010,4,2.6,1,218,0,0,0,1,0
4814,49,23,60,95023,3,0.7,2,142,0,0,0,1,1
4420,42,17,85,93065,1,3.7,3,272,0,0,0,0,0
4597,37,13,61,95131,3,2.8,1,0,0,0,0,0,0
3016,44,18,68,92673,4,2.9,1,0,0,1,0,0,1
2667,32,7,100,92126,3,0.6,2,0,0,0,0,1,0
407,45,19,125,92354,1,2.4,1,0,0,0,0,0,0
3725,44,20,39,93108,2,2.1,3,119,0,0,0,0,0
1005,53,23,65,95054,4,2.0,3,0,0,0,0,1,0
3788,37,12,28,95616,4,1.7,1,0,0,1,1,1,0
891,55,29,29,92780,4,1.5,3,79,0,0,0,1,0
2412,47,22,65,91330,3,2.7,2,0,0,0,0,1,0
2546,25,-1,39,94720,3,2.4,2,0,0,0,0,1,0
4834,49,24,109,92647,1,0.6,1,0,0,0,0,0,0
2391,33,9,41,95814,3,2.0,1,108,0,0,0,1,0
3941,41,17,53,93727,2,2.5,1,102,0,0,0,1,0
43,32,7,132,90019,4,1.1,2,412,1,0,0,1,0
2831,59,35,39,95616,4,1.3,1,0,0,0,0,1,0
3966,39,15,94,91941,2,1.9,1,0,0,0,0,1,0
304,49,25,195,95605,4,3.0,1,617,1,0,0,0,0
4514,43,19,114,92325,1,1.7,1,0,0,0,0,1,0
3748,26,0,83,91360,3,3.9,2,0,1,0,0,1,0
665,54,30,64,95126,1,1.8,3,227,0,0,0,0,1
1178,28,3,71,90405,1,3.3,2,149,1,1,1,1,0
2677,44,20,122,91765,1,0.3,1,0,0,1,0,1,0
1948,52,28,62,94111,1,1.8,3,231,0,0,0,1,0
2502,44,18,90,95616,4,2.6,3,0,0,0,0,1,0
1474,65,35,23,91711,1,1.5,3,0,0,0,0,1,0
3484,60,36,195,90066,1,4.7,1,0,0,0,0,1,0
3521,60,35,29,92126,3,1.3,2,0,0,0,0,0,0
2133,59,35,11,94949,2,1.0,1,0,0,0,0,0,1
1027,28,4,43,95616,3,0.1,2,0,0,0,0,1,0
962,35,9,30,94114,4,1.0,1,163,0,0,0,1,0
2890,53,29,33,94591,3,1.9,2,144,0,0,0,0,0
3135,54,30,22,95060,2,0.4,1,89,0,0,0,1,0
2010,25,0,99,92735,1,1.9,1,323,0,0,0,0,0
2150,48,22,150,95039,1,7.3,1,193,0,0,0,0,0
3324,60,35,20,92110,1,1.3,1,0,0,0,0,1,0
2339,42,18,130,94611,2,7.5,1,0,0,0,0,0,1
3889,45,18,81,95133,3,2.6666666666666665,2,251,0,0,0,1,1
305,48,23,22,90740,1,0.1,1,0,0,0,0,0,0
1441,42,15,41,94610,3,2.5,2,0,0,0,0,1,0
1497,36,12,18,91330,1,0.5,3,0,0,0,0,0,1
2653,24,0,44,90089,4,1.6,1,180,0,0,0,1,0
2876,58,33,18,94402,3,0.1,2,0,0,0,0,1,1
917,44,20,85,92192,2,3.2,1,0,0,0,0,1,0
4183,55,29,49,92691,2,0.8,3,220,0,0,0,0,1
3722,32,6,13,91040,4,0.3,1,0,0,1,1,1,1
2773,55,31,130,92646,4,6.5,1,0,1,0,0,0,1
1625,28,2,31,90024,2,0.3,2,0,0,1,0,1,0
3838,44,19,40,92350,4,0.0,2,0,0,0,0,1,0
822,39,13,33,92093,4,1.5,3,0,0,0,0,0,0
3965,43,18,78,94025,4,1.9,3,0,0,0,0,0,0
1355,35,10,179,91942,1,8.6,1,357,0,0,0,0,0
4498,45,21,85,95136,2,3.2,1,0,0,1,0,1,0
851,46,20,39,95054,1,0.2,1,0,0,0,0,0,0
1001,59,35,8,92691,4,0.7,1,91,0,1,0,0,0
3378,35,10,83,95370,4,0.7,3,315,0,0,0,1,0
19,46,21,193,91604,2,8.1,3,0,1,0,0,0,0
1638,30,6,193,94022,3,6.3,3,0,1,0,0,1,0
1668,44,20,22,90024,1,1.0,1,91,0,0,0,0,0
494,50,24,173,94720,1,1.0,1,0,0,0,0,1,1
1348,60,34,85,91367,2,2.0,1,0,0,0,0,1,0
3728,56,30,31,94117,2,0.3,1,109,0,1,1,1,1
4826,56,32,84,95014,2,1.6,1,0,0,0,0,1,0
3615,34,10,154,94583,3,5.4,2,0,1,0,0,1,0
3482,52,26,34,93023,1,0.3,3,0,0,0,0,1,0
688,48,22,65,92120,2,1.5,2,0,0,0,0,1,0
3732,34,8,10,92867,1,0.4,2,0,0,0,0,1,0
1609,36,10,35,94608,2,0.3,1,98,0,0,0,1,0
4085,60,36,59,94124,1,0.0,2,0,0,1,0,0,0
3403,64,40,95,90095,2,0.0,3,0,0,0,0,1,1
1010,28,3,25,91330,2,0.9,3,140,0,0,0,1,0
2409,48,22,85,94105,3,1.1,1,203,0,0,0,1,0
1093,25,1,70,92120,4,2.6,1,0,0,1,0,1,0
1328,61,35,30,94720,2,0.2,3,0,0,0,0,1,0
1678,34,10,42,92173,1,1.5,2,131,0,0,0,0,0
2000,48,22,80,93940,2,2.4,2,0,0,0,0,1,0
1311,62,36,21,95616,3,0.3,3,0,0,0,0,0,0
3259,41,17,42,91910,4,2.2,2,185,0,1,0,1,0
1988,56,31,52,94118,3,2.0,2,0,0,1,1,1,1
3649,43,13,38,95616,3,2.0,3,0,0,0,0,1,0
345,54,24,63,92606,3,1.4,3,138,0,0,0,1,1
4483,40,14,28,90404,2,0.8,3,0,0,0,0,0,0
987,53,27,101,90245,4,4.9,1,0,0,0,0,1,0
4545,28,4,80,95819,3,2.5,1,0,0,0,0,1,0
3808,36,11,164,95051,2,7.8,1,0,0,0,0,1,1
4524,29,4,50,94040,4,1.7,2,0,0,0,0,1,0
4003,59,34,60,94015,2,2.8,1,0,0,0,0,1,0
3092,58,32,42,95020,3,1.4,3,158,0,0,0,0,1
3962,48,22,145,95482,1,0.3,1,140,0,0,0,1,0
1143,44,20,75,91335,4,1.9,1,0,0,0,0,0,0
2359,53,27,63,93109,2,0.8,3,0,0,1,0,1,0
1199,40,14,42,94801,2,0.7,1,101,0,0,0,1,0
86,27,2,109,94005,4,1.8,3,0,0,0,0,0,0
1519,43,17,64,95053,4,3.0,3,221,1,0,0,1,0
517,53,27,81,90009,3,1.7,2,0,0,0,0,0,0
1382,38,12,22,91380,3,0.2,2,0,0,0,0,1,0
2717,41,17,34,92182,1,2.0,2,0,0,0,0,0,0
3085,26,0,129,90028,3,0.7,2,0,1,0,0,0,0
1015,50,26,192,90245,2,1.8,3,301,1,0,1,1,1
129,38,14,74,92182,2,0.0,1,0,0,1,0,1,0
1365,44,19,69,92129,4,0.4,1,0,0,0,0,0,0
3624,28,3,45,91105,4,1.7,2,95,0,0,0,0,0
4971,37,13,95,95821,2,1.7,2,0,0,0,0,0,1
892,32,6,120,94102,4,5.4,1,301,1,0,1,1,1
2794,57,33,122,94301,2,6.0,1,153,0,1,1,1,1
4239,43,19,161,92093,2,7.6,1,464,0,0,0,1,0
1360,64,40,171,90034,2,2.1,1,433,0,0,0,0,0
308,42,18,33,90401,1,1.4,3,0,0,0,0,1,0
1662,38,14,64,92093,1,1.5,3,0,0,0,0,0,1
2432,56,31,54,91380,4,2.1,1,0,0,0,0,1,0
3935,35,11,68,94923,2,0.0,1,126,0,0,0,0,1
1318,55,30,40,95521,2,2.3,3,0,0,0,0,1,0
4304,45,21,134,94550,2,3.3,1,0,0,0,0,1,1
2475,64,38,40,92122,2,1.0,3,0,0,0,0,0,0
2543,54,30,79,92630,4,1.6,2,0,0,0,0,1,0
1247,48,22,59,91775,1,1.4,3,241,0,0,0,1,0
1209,50,26,48,91711,1,1.6,2,0,0,0,0,0,1
217,27,3,125,95521,2,0.6,1,0,0,0,0,0,0
4293,63,37,191,94131,2,4.3,3,205,1,0,0,0,0
3063,39,14,75,92521,1,0.1,2,297,0,0,0,0,1
1240,51,26,12,90245,2,0.7,3,109,0,0,0,1,1
2290,59,35,68,93117,1,1.8,3,95,0,0,0,0,0
2741,54,29,48,92182,2,2.1,3,142,0,0,0,1,0
276,49,24,50,94706,4,1.8,3,0,0,1,0,0,0
490,53,28,43,91380,2,2.1,3,0,0,0,1,1,1
1036,43,17,81,94720,4,2.6,3,0,0,1,0,1,0
1230,56,32,80,94596,3,2.6666666666666665,1,0,0,0,0,1,0
4586,35,11,180,94010,1,3.6,3,571,1,0,1,1,1
1009,50,24,152,92220,1,7.3,1,0,0,0,0,1,0
4690,51,27,43,95053,4,1.1,2,164,0,0,0,1,1
4027,27,1,142,92038,3,5.5,1,0,1,0,0,0,0
3183,58,33,60,94304,2,1.9,2,94,0,1,0,1,0
2533,53,28,19,94608,4,0.8,1,106,0,0,0,0,1
4170,41,17,143,90059,2,2.7,3,209,1,0,0,1,0
1059,59,34,24,94105,2,0.2,3,86,0,0,0,1,0
2167,32,8,25,93524,3,0.9,3,0,0,0,0,1,1
4579,45,20,90,94143,4,1.1,2,0,0,0,0,1,1
282,57,31,65,94118,4,2.6,3,0,0,0,0,0,1
3566,40,15,43,92120,2,1.1,2,0,0,0,0,0,1
1317,28,3,51,94086,2,1.6,3,123,0,0,0,0,0
4979,57,27,63,90210,4,2.0,3,0,0,0,0,1,0
969,55,31,90,92868,1,2.7,2,0,0,0,0,1,1
3127,57,32,74,92780,4,0.7,1,0,0,0,0,0,1
3921,34,8,82,93106,2,1.5,3,0,0,1,1,1,1
3167,29,4,80,90028,1,0.8,2,0,0,0,0,1,1
3520,31,5,84,94720,4,1.8,2,0,0,1,0,1,0
620,57,27,73,93106,1,3.0,3,0,0,0,0,0,0
3347,41,15,65,92037,2,2.8,1,0,0,0,0,1,1
1743,64,38,42,95929,2,0.7,3,137,0,0,0,1,0
1391,29,3,80,94305,4,1.8,2,0,0,0,0,1,1
4051,53,26,14,94590,2,1.0,2,83,0,0,0,0,0
1848,25,0,52,95126,3,2.6,3,159,0,0,0,0,0
1580,29,5,122,94305,4,3.0,1,0,1,0,0,0,1
1656,35,11,53,91355,3,2.8,1,0,0,0,0,0,0
2353,46,19,59,93555,3,2.6666666666666665,2,0,0,0,0,0,0
2213,46,22,83,95060,1,2.7,1,0,0,0,0,1,0
2021,59,34,33,94303,3,0.2,1,0,0,1,0,0,0
4973,58,32,41,93401,3,2.2,3,148,0,0,0,1,1
1957,42,18,89,94539,4,0.8,1,184,0,0,0,0,0
1308,26,2,195,94546,1,6.333333333333333,1,0,0,0,0,1,1
2004,44,20,124,90277,1,4.7,1,0,0,0,0,1,1
4456,56,31,28,94040,1,1.5,2,0,0,1,1,1,1
576,54,30,93,91107,1,2.7,2,0,0,0,0,1,0
4090,30,4,85,94234,4,2.1,3,0,0,0,0,1,0
4320,63,38,85,91320,4,0.1,2,0,0,0,0,0,1
4437,60,35,33,90095,2,0.5,2,0,0,0,0,1,0
1707,56,31,84,92672,1,0.1,3,0,0,0,0,1,0
3743,32,8,181,94596,1,6.0,1,0,0,0,1,1,1
3471,57,31,175,90503,2,0.5,1,429,0,0,0,1,1
1281,65,40,98,95064,3,1.8,2,333,0,0,0,0,0
862,60,30,28,92354,1,1.5,3,124,0,1,0,1,0
4146,58,34,63,94305,4,1.6,2,0,0,0,0,0,0
1802,35,10,78,92121,1,2.6,2,0,0,0,0,0,0
1629,42,18,90,95064,4,0.8,1,245,0,1,0,0,0
1994,30,5,122,94545,2,3.1,1,0,0,0,0,0,0
2640,52,26,59,95762,3,3.0,2,0,0,0,0,1,0
270,43,13,33,95039,1,0.75,3,0,0,0,0,0,0
630,45,19,71,91711,4,2.9,1,218,0,0,1,1,1
3082,36,10,78,95064,2,4.5,3,204,0,0,0,1,1
2335,45,21,69,90025,4,1.9,1,0,0,0,0,0,0
2967,32,7,84,91320,3,0.6,2,0,0,0,0,1,1
301,34,9,70,92843,4,1.3,1,0,0,1,0,0,0
460,35,10,200,91107,2,3.0,1,458,0,0,0,0,0
1448,52,28,145,94131,2,6.8,1,0,0,0,0,1,0
1473,34,8,8,94710,3,0.1,2,83,0,0,0,1,0
2047,43,16,161,95134,3,8.0,2,0,1,0,1,1,1
4229,34,10,83,95060,2,2.0,2,148,0,0,0,0,0
3765,63,37,15,94720,2,0.4,1,0,0,0,0,0,0
2114,57,33,25,92064,2,1.0,1,0,0,0,0,1,0
28,46,20,158,90064,1,2.4,1,0,0,0,0,1,1
3840,31,5,42,93010,2,2.0,3,0,0,0,0,1,0
4523,31,5,29,90630,1,0.3,1,0,0,0,0,0,0
838,30,4,24,92096,1,0.4,2,81,0,0,0,1,0
3827,43,19,132,90089,1,5.0,1,0,0,0,0,0,0
2009,63,38,31,92037,1,1.1,3,125,0,0,0,1,0
4908,34,9,101,94080,3,0.6,2,0,0,0,0,0,0
504,31,5,39,94022,4,1.8,3,185,0,0,0,0,1
3207,33,7,80,91103,2,1.5,3,0,0,0,0,1,1
4305,64,39,98,95678,3,1.8,2,80,0,0,0,1,0
381,63,33,34,94305,1,1.5,3,0,0,0,0,1,1
1852,34,8,60,94015,4,2.2,2,0,0,0,0,0,1
1526,43,18,58,95747,1,2.4,1,0,0,0,0,0,0
2366,43,18,22,91311,2,0.3,2,0,0,0,0,0,0
4148,59,35,180,96008,2,6.5,2,0,1,1,1,1,1
3053,54,30,75,94720,2,3.2,3,0,0,0,0,0,1
2885,28,2,48,93943,4,2.1,3,0,0,0,0,1,1
2341,33,9,44,94112,1,1.2,1,0,0,0,0,0,0
375,30,5,98,91941,2,3.1,1,220,0,0,0,1,0
3261,55,30,84,95821,2,0.0,3,0,0,0,0,0,0
2382,33,9,49,94928,1,2.4,2,0,0,0,0,1,0
4310,34,8,188,94025,1,2.9,3,0,1,0,0,1,0
940,56,32,8,93943,2,0.3,1,0,0,0,0,1,1
4199,61,36,50,96003,4,1.7,1,189,0,0,0,1,0
4166,63,38,135,91768,2,3.8,3,183,1,0,0,0,0
2800,64,39,85,94720,4,3.4,2,200,0,0,0,1,0
2148,27,3,20,92007,4,1.0,1,0,0,0,0,0,0
3818,65,40,140,92093,1,0.9,1,0,0,0,0,0,0
4541,56,32,64,90210,4,1.5,1,0,0,0,0,1,0
4217,60,35,173,90059,3,3.1,3,0,1,0,0,1,0
2069,61,37,13,90024,2,0.3,3,0,0,0,0,1,0
530,39,15,82,95207,1,0.8,2,0,0,0,0,1,0
4605,32,7,81,90601,2,3.4,2,0,1,0,0,0,1
637,40,16,120,92037,2,6.1,1,196,0,0,0,1,0
1270,36,11,14,92673,4,0.2,3,100,0,0,0,1,1
186,39,14,115,91320,1,1.0,3,0,0,0,0,1,0
4350,45,18,44,90089,3,1.0,2,193,0,0,0,0,0
3180,43,17,53,90245,2,0.7,1,130,0,1,0,1,0
3455,47,21,132,92120,1,0.3,1,0,0,0,0,1,0
1798,35,10,143,91365,1,8.6,1,0,0,0,0,1,1
2980,57,32,102,90210,1,2.6,1,0,0,0,0,1,0
1442,58,33,43,94720,2,1.6,3,0,0,0,0,1,0
3428,39,15,175,94080,2,8.0,1,0,0,0,0,1,0
4875,26,0,75,94061,3,0.3,3,0,0,0,0,0,0
1536,61,37,39,92096,4,0.4,1,0,0,0,0,1,1
3444,44,18,54,90639,1,2.8,1,202,0,0,0,0,0
1274,60,35,130,95741,3,6.3,3,437,1,0,1,1,1
2468,40,16,83,92350,1,0.8,2,230,0,1,0,1,0
608,28,3,170,95014,1,0.1,3,0,1,0,0,0,0
3514,31,4,39,94501,2,1.0,2,0,0,0,0,0,0
1713,44,20,20,92780,1,1.4,3,0,0,0,0,0,0
2200,49,24,51,91016,1,1.3,2,98,0,0,0,0,1
956,59,35,14,90840,4,0.7,1,0,0,0,0,1,0
2580,52,27,23,92780,1,0.4,3,0,0,0,0,0,0
3898,56,31,64,90245,2,2.3,3,0,0,0,0,0,0
4426,26,0,164,95973,2,4.0,3,301,1,0,0,1,0
3381,64,38,21,95422,1,0.8,2,76,0,0,0,0,1
3686,53,27,93,94588,1,0.8,3,313,0,0,0,0,0
404,55,30,39,92647,2,1.9,2,0,0,0,0,0,0
2072,52,28,83,94705,1,0.0,1,0,0,0,0,1,0
4756,59,35,151,93106,2,6.0,1,0,0,0,0,1,0
1978,41,15,54,94303,3,0.5,3,0,0,0,0,1,1
159,32,6,79,94720,2,1.5,3,0,0,0,0,1,1
1749,49,23,79,95819,3,0.7,2,151,0,0,0,1,0
2910,35,8,44,94590,2,1.6666666666666667,2,0,0,1,0,0,1
3535,34,10,61,95006,3,2.0,1,0,0,0,0,0,1
903,57,33,95,95054,2,1.6,1,0,0,0,0,0,0
353,52,28,91,92692,4,1.0,2,0,0,0,0,0,1
1231,27,1,25,94920,4,0.3,2,0,0,0,0,1,1
4671,52,26,194,94305,1,1.7,1,0,0,0,0,1,0
2141,53,27,89,92130,1,0.8,3,0,0,1,0,1,0
445,64,40,91,93106,2,0.0,3,0,0,0,0,1,1
4949,44,20,43,95032,1,0.7,1,0,0,0,0,0,1
755,38,14,102,95020,2,1.9,1,0,0,0,1,1,1
1738,44,19,70,92399,1,0.2,2,230,0,1,0,0,0
2972,52,25,43,91380,3,1.0,2,165,0,0,1,1,1
4980,50,26,92,90740,1,2.6,2,213,0,0,0,0,1
2921,60,35,44,94720,2,1.6,3,170,0,0,0,1,0
312,52,26,121,94550,1,7.3,1,167,0,0,0,1,0
549,49,23,61,94117,1,1.4,3,0,0,0,0,1,1
4053,43,19,54,94608,2,1.7,1,0,0,0,0,1,0
4762,61,35,74,91320,2,0.7,2,0,0,0,0,1,1
1990,59,35,55,90274,1,1.8,3,0,0,1,0,0,0
307,55,29,79,92373,3,0.8,1,0,0,0,0,1,1
2336,37,13,59,93907,1,3.6,2,0,0,0,0,0,0
695,32,7,112,90740,1,3.8,1,81,0,0,0,1,0
2357,31,5,184,92064,4,3.4,2,0,1,0,1,1,1
1928,35,10,62,93106,3,2.3,1,0,0,0,0,0,0
685,43,17,164,90266,1,2.4,1,449,0,0,0,1,0
750,58,34,60,92008,4,1.6,2,0,0,0,0,0,1
4009,61,31,154,94555,3,7.5,3,351,1,0,1,1,1
1267,64,39,113,92121,1,0.8,3,0,0,0,0,0,1
3286,38,13,65,91706,3,0.7,2,0,0,0,0,1,0
3530,33,7,25,94132,4,1.0,1,0,0,0,0,1,1
4424,61,36,40,95816,3,0.5,2,100,0,1,0,0,0
3985,34,8,18,95741,4,0.3,1,0,0,0,0,0,0
3084,40,16,78,90720,4,2.4,1,0,0,1,1,1,0
3062,38,13,81,90095,1,4.0,3,206,0,1,0,1,0
3026,58,32,128,94609,2,2.7,1,344,0,0,0,0,0
971,57,32,75,94928,2,3.7,1,236,0,0,0,1,0
14,59,32,40,94920,4,2.5,2,0,0,0,0,1,0
874,24,0,88,90740,3,0.8,1,134,0,0,0,0,0
809,64,39,64,92068,3,2.2,1,0,0,0,0,1,0
3199,34,9,55,92122,4,2.0,2,147,0,0,0,0,1
515,27,1,74,91730,3,0.3,3,0,0,0,0,1,0
4473,50,25,90,95616,1,2.8,2,0,0,0,0,1,0
410,49,22,82,90019,1,2.6666666666666665,2,125,0,0,0,1,0
3409,45,21,71,90029,4,1.9,1,0,0,0,0,1,0
4343,32,7,45,93611,3,2.3,1,83,0,1,0,1,0
208,34,10,71,94115,4,0.1,2,0,0,0,0,0,0
3692,37,13,58,95211,2,0.6,3,0,0,0,0,0,1
459,48,24,20,95841,1,1.0,1,0,0,0,0,1,1
3472,50,25,38,95503,1,1.4,3,0,0,0,0,1,0
2431,23,-1,73,92120,4,2.6,1,0,0,0,0,1,0
3658,52,26,104,94025,2,2.4,2,0,0,0,0,1,1
111,41,14,9,91330,3,1.0,2,0,0,0,0,0,0
4590,31,7,13,93727,1,0.5,3,0,0,0,0,1,0
4045,36,11,9,90266,2,0.3,2,99,0,1,0,0,0
1884,56,30,185,91711,1,2.9,1,0,0,0,0,0,0
1714,44,20,15,90405,1,1.0,1,0,0,0,0,1,0
3959,59,34,23,90009,4,0.4,2,78,0,0,0,0,0
3400,54,29,54,94720,2,2.1,3,97,0,0,0,0,0
553,28,3,52,90024,4,2.2,1,230,0,0,0,1,0
1440,59,29,61,94025,1,1.4,3,0,0,0,0,0,0
2271,26,2,51,92103,4,2.6,1,0,0,0,0,1,0
3145,43,18,104,91711,3,1.0,1,0,0,0,0,1,0
2822,57,32,31,94143,3,0.1,2,0,0,0,0,1,0
4782,35,9,25,94526,3,0.1,2,0,0,1,0,1,0
1926,43,19,81,90245,1,0.3,1,218,0,0,0,1,0
635,57,31,32,90034,3,1.4,1,0,0,1,1,1,1
4806,30,6,160,90630,1,4.3,1,249,0,0,0,1,0
317,57,31,165,95054,1,1.6,2,0,1,0,0,1,0
4218,45,21,29,95051,1,0.3,3,105,0,0,0,1,1
4700,61,36,61,91320,2,2.8,1,153,0,0,0,0,1
1329,60,36,145,95616,4,6.9,1,380,1,0,0,0,1
428,32,7,35,92521,3,1.3,1,116,0,0,0,0,1
